,tenure,MonthlyCharges,total_charges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,senior_yes_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check
5999,35,108.95,4025.5,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True,True,False,True,False
6000,52,19.65,928.4,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6001,1,24.9,24.9,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6002,6,82.85,460.25,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
6003,71,93.2,6506.15,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
6004,67,84.8,5598.3,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
6005,60,71.75,4374.55,True,False,False,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False
6006,23,30.35,678.75,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6007,39,54.85,2191.7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False
6008,15,19.5,239.75,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6009,53,103.85,5485.5,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False
6010,24,24.2,609.05,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
6011,37,19.35,683.75,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6012,5,83.6,404.2,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
6013,50,100.65,5189.75,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,False
6014,54,94.1,5060.9,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False
6015,3,74.55,233.65,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
6016,68,108.45,7176.55,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False
6017,5,56.15,291.45,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
6018,33,20.35,689.75,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6019,41,80.55,3263.9,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False
6020,34,61.25,1993.2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True
6021,13,20.45,254.5,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6022,20,18.9,347.65,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6023,51,19.6,967.9,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6024,3,91.5,242.95,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False
6025,41,45.2,1841.9,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6026,13,19.45,232.1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6027,35,25.45,809.25,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6028,12,80.85,866.45,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
6029,4,94.9,360.55,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True
6030,43,49.05,2076.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
6031,12,29.3,355.9,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True
6032,68,105.3,7299.65,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False
6033,25,88.95,2291.2,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False
6034,7,20.25,129.15,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6035,66,110.85,7491.75,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False
6036,53,110.5,5835.5,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False
6037,63,109.4,7031.45,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False
6038,70,114.2,7723.9,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False
6039,27,36.5,1032.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
6040,1,70.75,70.75,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6041,5,19.95,109.6,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6042,37,19.6,727.8,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
6043,3,40.15,130.75,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
6044,12,76.6,893.0,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
6045,38,19.6,763.1,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6046,9,85.3,781.4,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False
6047,13,65.85,902.25,True,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
6048,29,94.45,2653.65,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False
6049,47,20.05,1016.7,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6050,61,99.4,5943.65,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False
6051,16,20.0,275.7,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6052,41,78.45,3126.45,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,True,False
6053,43,25.1,1070.15,False,False,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
6054,36,97.35,3457.9,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False
6055,6,55.0,340.4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
6056,58,71.1,4299.2,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False
6057,19,61.55,1093.2,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False
6058,11,45.9,521.9,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6059,39,40.3,1630.4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
6060,8,87.1,713.6,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
6061,26,49.5,1265.65,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
6062,53,73.8,4003.85,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False
6063,70,19.2,1401.4,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6064,1,45.3,45.3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True
6065,59,25.0,1510.5,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
6066,2,94.95,178.1,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
6067,7,35.3,264.8,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
6068,12,44.55,480.6,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
